time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199,T200
04/08/2022 00:00:00,4.066912,4.298424,3.603509,3.802255,1.5073,-0.031131,0.144829,1.439849,-0.251607,-0.821446,-0.202906,-1.732079,-2.485471,-1.638822,-2.878451,-3.237006,-2.961895,-2.619872,-3.124088,-2.090561,-1.940736,-1.552838,-2.21903,-1.649132,-1.70505,-3.133644,-2.539333,-4.117152,-2.915692,-2.017503,-0.964817,0.35569,-3.616913,-2.405654,-3.132194,1.699871,0.963508,-0.479116,2.132059,3.134621,1.289873,-2.722846,-2.241307,-1.989711,-0.919012,-1.192839,-1.880517,-1.494811,-2.988751,-3.640005,-3.601294,-1.149823,-0.674151,-0.765315,-0.403126,-1.30162,-0.356002,-2.15462,-2.611442,-2.84286,-3.775901,-3.967792,-2.920848,-3.049011,-2.475752,-3.033011,-2.754432,-3.374359,-3.010784,-2.200336,-2.364103,-3.727994,-1.749429,-2.522246,-1.431485,-3.084203,-3.152302,-2.453832,-3.731563,-2.940301,-1.323529,-3.319957,-5.794682,-6.533535,-6.000311,2.532608,4.57022,-7.625949,1.635754,-2.44482,2.311901,-8.012697,-11.080777,0.824276,2.087039,-6.571051,2.20356,1.94736,2.34822,3.080243,-5.398328,-7.495053,-4.285291,-4.338008,-3.445778,-4.079891,-5.420206,-2.927843,3.704479,7.500206,7.348002,2.623343,2.479061,-4.608914,-9.243529,-8.572411,7.390064,7.5832,7.644952,3.121283,-4.555796,-3.901518,-7.528979,-2.870192,-3.801809,1.588116,-6.534004,2.769514,4.668079,-6.502696,1.838324,-8.318306,-0.266378,4.7295,4.730446,2.734968,1.999029,6.083118,5.846568,2.815447,-8.383685,-8.957742,-9.360835,2.23859,-7.358076,-0.23446,-3.064678,3.660312,3.076575,4.352838,3.090975,1.451564,-5.315241,-3.068669,2.064569,-2.379508,-4.796032,-1.590115,-3.959017,-3.888456,-2.708347,-2.449444,-1.290281,-9.619592,3.899275,2.308106,1.887788,2.130497,3.553649,-2.741957,0.179798,4.464394,0.313138,-2.276022,1.638519,-4.300098,1.572602,-2.405636,-2.738545,-2.401672,-4.063432,-3.31996,-1.714108,-4.234205,-4.17486,-3.487976,-3.329334,-1.722134,-1.107607,0.297403,1.201355,0.92299,0.839932,1.630738,0.535779,-0.182451,-1.534813,-0.767937,0.282601,2.028377,4.066912
04/09/2022 00:00:00,3.927755,4.368829,4.078009,4.127449,1.963675,0.473491,0.709187,1.891545,0.294145,-0.810669,0.169357,-1.278717,-2.078403,-1.270509,-2.891,-3.078811,-2.936989,-2.416944,-2.892719,-1.846266,-1.682917,-1.278018,-1.961422,-1.429271,-1.445404,-2.939413,-2.301372,-3.813366,-2.934647,-2.124967,-1.93723,-1.125796,-4.281884,-2.917228,-3.580073,-0.415237,-1.059524,-2.625364,-0.126811,1.174059,-0.037103,-3.270012,-2.742016,-2.39165,-0.788542,-0.933137,-1.607675,-1.123948,-2.791763,-3.344347,-3.340213,-0.323065,-0.357298,-0.46802,0.178031,-0.887917,-0.188162,-1.73002,-2.106577,-2.530341,-3.703916,-3.738703,-3.038064,-3.210985,-2.500899,-3.408001,-2.760573,-3.223681,-2.769427,-1.812251,-1.972414,-3.385895,-1.075827,-1.843145,-1.084483,-2.796146,-2.773112,-2.043316,-2.670974,-1.760606,0.260195,-0.787023,-4.356819,-6.405496,-6.623207,1.240304,4.737644,-7.532837,0.941921,-6.052053,2.540303,-8.010193,-10.963645,-0.868143,2.776844,-5.608285,1.868754,1.700008,0.912788,2.524519,-5.72255,-7.031687,-4.379119,-2.163708,-1.660397,-2.173604,-4.660778,-0.692188,5.019659,7.665704,7.519537,2.656453,-0.610646,0.506634,-8.444477,-9.41889,7.449903,7.091436,7.407179,3.96936,-4.431754,-2.582466,-7.632105,-4.203504,-4.382957,2.41307,-5.223103,3.461028,4.367939,-7.015767,-0.525329,-6.474865,-2.73165,4.786626,4.65718,3.558952,2.814699,5.932753,5.720164,2.866122,-7.84074,-8.830737,-9.822242,1.443297,-6.61718,0.544904,-3.686106,4.063217,3.553037,4.448723,1.491144,-1.226131,-7.816193,-5.019122,2.571888,-2.281385,-3.536068,1.256496,-2.690324,-4.413153,-3.003579,-2.0613,-1.067152,-9.956814,3.750774,2.351509,2.173693,0.717778,3.868027,-0.847647,0.25313,3.898212,0.756733,-1.427072,1.524837,-3.85187,1.523643,-1.389025,-2.434307,-2.070434,-4.25507,-3.799972,-2.296249,-2.904661,-4.641979,-3.62534,-2.366025,-0.964178,-0.527867,0.726941,1.389305,1.13681,1.134437,2.007414,1.246441,0.43995,-0.840819,-0.097996,0.835076,1.770463,3.927755
04/10/2022 00:00:00,3.58489,4.296735,4.385976,4.290723,2.286527,0.844086,1.112303,2.127792,0.697409,-0.79251,0.391686,-0.846519,-1.643432,-1.021363,-2.847065,-2.799863,-2.815609,-2.16347,-2.542148,-1.561992,-1.422492,-1.04225,-1.647442,-1.254747,-1.228626,-2.650685,-1.971192,-3.257664,-2.852099,-2.133441,-2.719063,-2.171785,-4.421471,-2.913194,-3.526267,-2.017542,-2.384586,-3.777731,-2.081742,-0.654284,-1.274862,-3.373199,-2.900362,-2.617931,-0.728046,-0.757874,-1.356485,-0.838108,-2.561297,-2.882354,-2.931895,0.27707,-0.215434,-0.375085,0.498871,-0.622715,-0.204665,-1.400337,-1.658114,-2.122858,-3.541656,-3.379574,-3.067037,-3.308971,-2.44805,-3.670664,-2.707194,-2.953451,-2.472719,-1.468894,-1.628646,-2.912666,-0.391988,-1.079524,-0.845062,-2.43177,-2.400342,-1.634927,-1.665508,-0.652413,1.55305,1.443732,-2.414883,-5.925242,-6.765712,-0.553368,4.663177,-6.859781,-0.43535,-8.214768,2.978565,-6.743935,-10.494732,-2.760222,3.211166,-3.401292,1.273746,1.266709,-0.972785,1.697066,-5.8379,-5.890539,-3.942152,-0.078617,-0.075768,-0.305009,-3.121906,1.137653,5.793677,7.757679,7.61308,2.817908,-1.571766,3.688201,-5.962928,-10.083598,7.486481,6.216231,7.029498,4.805046,-3.475698,-0.971312,-7.282315,-4.752766,-4.454289,2.810424,-2.773797,3.96014,3.826319,-7.009049,-3.480873,-2.923406,-4.425013,4.699678,4.423634,4.059585,3.320381,5.641482,5.47794,2.543303,-6.706047,-8.442905,-9.975012,0.949384,-5.823252,1.180243,-3.541348,4.27724,3.811126,4.409385,-1.308782,-4.776111,-8.788001,-6.043455,3.024321,-2.241563,-1.219703,3.168941,-1.29735,-4.719646,-3.418052,-1.390779,-0.808914,-10.138091,3.435868,2.279041,2.308422,-1.487041,3.9897,0.60066,0.310349,3.002092,1.050005,-0.742843,1.400243,-3.187389,1.464681,-0.090507,-2.023053,-1.655441,-4.425704,-4.288751,-2.953168,-0.996902,-4.569778,-3.254495,-1.105434,-0.09896,0.134803,1.025114,1.47147,1.246037,1.218987,2.08308,1.664971,0.933014,-0.171438,0.39912,1.158144,1.392121,3.58489
04/11/2022 00:00:00,2.924964,4.053213,4.562485,4.304353,2.488939,1.119951,1.397459,2.260056,0.9833,-0.751119,0.472241,-0.454803,-1.194519,-0.914341,-2.737244,-2.372246,-2.583689,-1.865043,-2.076431,-1.26685,-1.16726,-0.855677,-1.31985,-1.124279,-1.054448,-2.266482,-1.548026,-2.486655,-2.662188,-2.038721,-3.159962,-2.727713,-4.10039,-2.435082,-3.003507,-2.907184,-3.045338,-4.244007,-3.180199,-1.813261,-2.044665,-3.067645,-2.743699,-2.688433,-0.742814,-0.675815,-1.137341,-0.652794,-2.347272,-2.224036,-2.339292,0.611314,-0.169678,-0.47647,0.542316,-0.519295,-0.290833,-1.184694,-1.295615,-1.695931,-3.277247,-2.85158,-2.998176,-3.341273,-2.314393,-3.766423,-2.596341,-2.552939,-2.128045,-1.190839,-1.353075,-2.310082,0.21516,-0.323161,-0.703777,-1.999195,-2.061879,-1.244911,-0.773512,0.315132,2.541801,3.07876,-0.51387,-4.957463,-6.510882,-2.675434,4.428335,-5.453039,-2.956951,-9.580797,3.432074,-3.187318,-8.211073,-4.315234,3.513699,-1.027645,0.373431,0.451289,-3.051935,0.51672,-5.845269,-3.906759,-2.905777,1.545711,1.135529,1.208703,-1.225699,2.428712,6.273233,7.796113,7.650194,3.198312,-2.223104,5.319188,-1.013395,-10.460296,7.505382,4.413268,6.398169,5.583214,-1.436762,0.383651,-6.448954,-4.924868,-4.083854,3.040949,-0.283477,4.240831,2.960557,-6.493084,-5.167823,0.540738,-5.345445,4.359962,3.997757,4.338776,3.614542,5.147741,5.073462,1.687658,-5.259429,-7.709795,-10.006875,0.677079,-5.00108,1.367498,-3.24102,4.333942,3.894765,4.225916,-5.093346,-7.33399,-9.165431,-6.7852,3.470527,-2.216953,1.284657,4.354758,0.363305,-4.920049,-3.758975,-0.135664,-0.529739,-10.165231,2.904489,2.092799,2.308233,-4.43408,3.9212,1.395988,0.345946,2.066022,1.193593,-0.247168,1.224136,-2.274873,1.336835,1.404655,-1.48442,-1.153395,-4.555444,-4.78192,-3.6853,0.694123,-3.935003,-2.344852,-0.031151,0.587995,0.66076,1.203809,1.456098,1.259132,1.181817,1.931231,1.807795,1.287864,0.4501,0.720877,1.339143,0.865771,2.924964
04/12/2022 00:00:00,1.726203,3.573863,4.626096,4.164395,2.579532,1.318792,1.599646,2.319862,1.202916,-0.686428,0.513109,-0.120392,-0.748634,-0.936739,-2.549223,-1.76321,-2.224335,-1.525555,-1.568457,-0.974224,-0.918402,-0.720104,-1.006939,-0.998646,-0.893328,-1.807917,-1.049881,-1.726707,-2.362365,-1.83787,-3.297966,-2.86861,-3.373715,-1.765043,-2.277869,-3.244024,-3.166198,-4.194739,-3.621979,-2.380249,-2.39117,-2.434312,-2.295061,-2.609976,-0.834536,-0.690603,-0.955656,-0.532636,-2.157721,-1.380795,-1.537606,0.664062,-0.114444,-0.611471,0.313913,-0.576363,-0.338953,-1.036483,-1.037452,-1.310724,-2.979851,-2.175398,-2.81565,-3.301134,-2.135465,-3.682284,-2.420114,-2.021906,-1.750917,-0.966753,-1.146992,-1.651172,0.712591,0.338969,-0.552433,-1.547994,-1.779492,-0.875963,0.003264,1.112797,3.269043,4.177643,1.100493,-3.672075,-5.773761,-4.369358,3.985484,-3.202515,-5.488697,-10.409056,3.578662,1.007109,0.619716,-5.624846,3.72903,0.429824,-0.852544,-0.795042,-4.633632,-1.077079,-5.724216,-1.765178,-1.51792,2.69164,1.988024,2.320144,0.414025,3.288434,6.570592,7.78928,7.638972,3.732677,-2.895501,6.179745,2.496872,-10.321447,7.514967,0.331287,5.2259,6.202803,0.688045,1.405106,-5.057197,-4.880946,-3.187286,3.19137,1.542017,4.31686,1.648595,-5.305175,-6.049215,2.887596,-5.953697,3.714812,3.31601,4.450368,3.751016,4.324911,4.405321,0.398349,-3.746705,-6.548144,-9.93692,0.521288,-4.176389,0.648465,-2.671736,4.236965,3.81576,3.844382,-7.732665,-8.395462,-9.273312,-7.465644,3.943569,-2.158042,3.107813,4.723081,1.832371,-4.970159,-4.579456,1.660971,-0.258278,-9.962178,2.064248,1.778622,2.171589,-7.07772,3.645575,1.852167,0.364935,1.164647,1.225732,0.127003,0.953804,-1.123918,1.078244,2.620621,-0.882071,-0.635755,-4.552086,-5.273602,-4.400613,1.915827,-2.604582,-1.075741,0.791285,1.08832,1.028814,1.273728,1.343173,1.179203,1.07983,1.706069,1.737353,1.501375,1.000674,0.861156,1.427,0.15567,1.726203
04/13/2022 00:00:00,-0.388946,2.666162,4.581638,3.849059,2.56137,1.438623,1.723142,2.312674,1.362018,-0.596948,0.552216,0.15411,-0.326846,-0.963564,-2.273615,-1.083312,-1.806531,-1.152628,-1.092033,-0.686994,-0.678704,-0.598089,-0.709206,-0.863506,-0.732979,-1.354279,-0.569241,-1.050766,-1.978982,-1.554368,-3.154007,-2.625629,-2.569335,-1.130456,-1.573831,-3.1166,-2.7941,-3.645019,-3.555879,-2.466357,-2.427653,-1.7676,-1.761122,-2.392433,-0.94205,-0.769798,-0.811291,-0.403904,-1.997752,-0.638127,-0.746272,0.474281,-0.044786,-0.692925,-0.012495,-0.687627,-0.345935,-0.876915,-0.849654,-0.993739,-2.675027,-1.550017,-2.496028,-3.192185,-1.925142,-3.403905,-2.169988,-1.428548,-1.378697,-0.74936,-0.956443,-1.048839,1.103341,0.894623,-0.369816,-1.121044,-1.562007,-0.526741,0.675648,1.777064,3.786588,4.896808,2.35382,-2.336993,-4.405605,-5.226211,3.24795,-1.01807,-6.975793,-10.652526,2.924521,3.333605,5.719387,-6.815514,3.858302,1.289049,-2.130629,-2.273476,-5.454858,-2.929465,-5.034741,0.092624,-0.291371,3.461964,2.563162,3.090482,1.632066,3.83707,6.74183,7.738369,7.580867,4.328956,-3.634015,6.657404,4.070431,-7.536802,7.51588,-5.759827,2.696114,6.640421,2.096059,2.131429,-3.661625,-4.666479,-1.861522,3.271243,2.723446,4.205084,-0.230285,-3.449822,-6.506095,4.348344,-6.298044,2.70725,2.276354,4.416959,3.752689,2.916726,3.241321,-0.88311,-2.270202,-5.225142,-9.729963,0.361433,-3.371992,-0.835578,-1.817341,3.962238,3.55633,3.145289,-8.785381,-8.826341,-9.194972,-8.106966,4.470725,-1.984227,4.228742,4.863377,2.73387,-4.774038,-6.497899,2.155432,-0.018575,-9.011707,0.765653,1.30331,1.877815,-8.606499,3.106442,2.084389,0.308754,0.311974,1.164799,0.395889,0.540523,0.268288,0.618302,3.366702,-0.304613,-0.165307,-4.305689,-5.736198,-4.981028,2.681105,-0.921243,0.023902,1.384663,1.429142,1.258325,1.23941,1.131219,1.004465,0.914975,1.432635,1.586724,1.590745,1.423179,0.909625,1.430719,-0.779328,-0.388946
04/14/2022 00:00:00,-3.621495,1.147608,4.419656,3.31393,2.431692,1.48629,1.769617,2.240753,1.461338,-0.480136,0.589697,0.391022,0.049408,-0.954431,-1.917936,-0.509824,-1.399385,-0.774118,-0.649928,-0.404081,-0.445546,-0.47005,-0.418837,-0.715345,-0.571945,-0.930183,-0.147029,-0.453518,-1.588932,-1.263244,-2.73089,-2.061104,-1.791242,-0.550382,-0.913703,-2.571431,-2.106296,-2.744492,-3.008092,-2.112917,-2.192366,-1.142649,-1.248985,-2.108845,-0.997414,-0.818529,-0.675545,-0.262981,-1.866576,-0.139834,-0.16657,0.261308,0.041277,-0.721605,-0.27041,-0.749385,-0.312474,-0.699354,-0.666571,-0.764666,-2.372227,-1.065923,-2.046159,-3.019277,-1.685372,-2.926313,-1.858696,-0.880579,-1.024929,-0.530747,-0.762707,-0.51119,1.394258,1.348438,-0.1845,-0.720748,-1.365176,-0.197316,1.253666,2.320375,4.137085,5.359087,3.275999,-1.06781,-2.776325,-5.484852,2.101156,0.694972,-7.837532,-10.712878,0.970311,4.421786,7.109226,-7.863485,3.873178,1.893255,-2.981252,-3.429846,-5.709385,-4.21454,-2.87548,1.51126,0.685649,3.96004,2.917585,3.598507,2.477147,4.158795,6.814547,7.638087,7.469681,4.93267,-4.407926,6.931962,4.808814,2.628636,7.304265,-9.009343,-2.412082,6.923004,2.944342,2.621377,-2.612307,-4.198174,-0.620437,3.27194,3.463162,3.899632,-2.544464,-1.639127,-6.568047,5.215098,-6.190781,1.17775,0.76312,4.238893,3.598126,0.485063,1.04133,-1.987473,-0.857414,-3.89783,-9.265919,0.192015,-2.605318,-1.583043,-0.974096,3.446058,3.061867,1.949893,-9.204657,-8.982056,-8.897414,-8.628751,5.072203,-1.505879,4.892296,4.893235,2.681807,-4.232,-8.151713,1.409825,0.182631,-3.5234,-1.172114,0.607052,1.381744,-9.344602,2.185016,2.147945,0.199221,-0.485759,1.020083,0.582178,-0.071322,1.661261,-0.125853,3.701433,0.241679,0.246498,-3.799971,-5.963143,-5.549488,3.207819,0.495385,0.867858,1.780524,1.63,1.361877,1.099076,0.812803,0.728704,0.671564,1.107872,1.369241,1.582387,1.694216,0.886349,1.353448,-1.971073,-3.621495
04/15/2022 00:00:00,-6.896788,-1.187699,4.112515,2.485542,2.18181,1.464735,1.744832,2.102952,1.5008,-0.332683,0.625704,0.591199,0.377525,-0.911398,-1.538249,-0.09265,-1.023558,-0.427221,-0.241679,-0.12429,-0.218037,-0.335048,-0.134435,-0.552924,-0.40978,-0.535411,0.2284,0.066894,-1.213311,-0.97997,-2.171019,-1.460208,-1.062127,-0.033638,-0.310833,-1.916965,-1.417884,-1.828725,-2.156346,-1.522224,-1.802358,-0.563783,-0.764781,-1.812829,-0.998968,-0.820513,-0.532208,-0.110939,-1.746576,0.074152,0.155285,0.094742,0.144341,-0.698631,-0.456823,-0.775319,-0.239402,-0.506297,-0.481619,-0.595005,-2.080069,-0.771378,-1.577204,-2.776972,-1.420367,-2.370043,-1.521867,-0.391016,-0.687872,-0.310664,-0.562959,-0.036374,1.592871,1.706803,0.000346,-0.347274,-1.154775,0.114582,1.749947,2.757922,4.350698,5.641626,3.926759,0.042021,-1.211548,-5.231519,0.435578,1.987773,-8.575511,-10.716064,-2.19733,4.932783,7.641589,-8.542657,3.718402,2.336503,-3.297536,-3.995746,-5.4395,-4.835261,-0.214326,2.491718,1.416705,4.256727,3.090497,3.904416,3.034258,4.302834,6.735714,7.474835,7.289868,5.503221,-5.096081,7.079389,5.182158,5.47543,6.502288,-9.972068,-7.308159,7.077488,3.459308,2.921125,-1.845386,-3.224361,0.316811,3.191106,3.915162,3.367263,-4.398473,-0.144044,-6.006653,5.698222,-5.214745,-0.989376,-1.298454,3.895216,3.125517,-3.040603,-2.888912,-2.82954,0.506206,-2.591343,-8.292992,0.018648,-1.887674,-0.928171,-0.103651,2.558301,2.217062,0.006177,-9.358301,-8.963337,-8.207304,-8.834632,5.784196,-0.423498,5.272717,4.827974,2.470231,-3.318099,-8.989191,0.690441,0.346988,-0.587514,-3.751044,-0.406581,0.605212,-9.711535,0.673072,2.061318,0.06837,-1.226971,0.798672,0.697671,-0.929037,2.633357,-1.224145,3.67644,0.73318,0.595403,-3.001597,-5.837117,-5.984894,3.546474,1.55738,1.481473,1.987698,1.701035,1.34456,0.845036,0.373973,0.341724,0.360493,0.727947,1.093067,1.480375,1.840192,0.794553,1.193912,-3.40435,-6.896788
04/16/2022 00:00:00,-8.589885,-4.197473,3.600502,1.262859,1.797208,1.375695,1.649751,1.89655,1.479619,-0.15081,0.660401,0.752632,0.658055,-0.834502,-1.159353,0.139981,-0.695544,-0.114966,0.133969,0.153588,0.004613,-0.191962,0.14517,-0.382775,-0.246048,-0.169021,0.557786,0.512632,-0.85396,-0.704904,-1.627699,-0.901462,-0.394916,0.415677,0.226562,-1.281751,-0.773149,-0.966491,-1.310207,-0.941406,-1.406011,-0.034922,-0.312471,-1.503424,-0.947201,-0.776285,-0.380976,0.051173,-1.601796,-0.01676,0.20177,-0.02604,0.264941,-0.624328,-0.575277,-0.749889,-0.127105,-0.297483,-0.29413,-0.432837,-1.798858,-0.691305,-1.134606,-2.454915,-1.141469,-1.840182,-1.196545,0.039916,-0.365727,-0.088481,-0.35892,0.37901,1.705821,1.97565,0.183584,0.000157,-0.929247,0.412437,2.177036,3.104394,4.446286,5.789277,4.362663,0.970896,0.139843,-4.363794,-1.733921,2.928532,-9.290684,-10.655144,-4.480389,5.121574,7.86777,-8.149367,3.323526,2.652365,-3.137192,-4.064627,-4.507624,-4.924303,1.468371,3.11506,1.930099,4.393735,3.102458,4.044844,3.371794,4.290923,6.564239,7.221104,7.010372,6.006418,-5.294745,7.131802,5.365105,6.073732,4.815982,-10.332698,-9.180588,7.112279,3.756611,3.058409,-1.245553,-1.949257,0.758249,3.025014,4.172002,2.616407,-5.483427,1.02947,-4.363697,6.021173,-3.352699,-3.230057,-3.439258,3.34018,2.360993,-6.08649,-6.076783,-3.265823,1.849541,-1.304137,-6.66978,-0.153144,-1.224766,-0.410897,0.579779,1.096639,0.808276,-2.743707,-9.352822,-8.750802,-6.666693,-8.36706,6.601934,0.840347,5.457732,4.665225,2.105261,-2.026177,-9.390061,0.182648,0.480327,0.416854,-6.37585,-1.858975,-0.563694,-9.91482,-1.665219,1.817363,-0.080612,-1.911665,0.495886,0.744298,-2.04304,3.211948,-2.656272,3.343132,1.115677,0.899441,-1.868001,-5.310563,-6.1084,3.704577,2.302884,1.898641,2.038588,1.642427,1.203719,0.463389,-0.203062,-0.169702,-0.02021,0.287916,0.759853,1.282672,1.877735,0.635131,0.946802,-4.958192,-8.589885
04/17/2022 00:00:00,-9.226729,-6.809518,2.772253,-0.440138,1.25891,1.219707,1.483779,1.617441,1.396481,0.069405,0.694028,0.876707,0.89147,-0.722354,-0.783548,0.184906,-0.422733,0.163712,0.478742,0.430714,0.223036,-0.027236,0.420927,-0.204312,-0.080324,0.170321,0.831075,0.887519,-0.509811,-0.437921,-1.112632,-0.393596,0.201977,0.800081,0.69134,-0.680053,-0.185252,-0.189475,-0.521815,-0.40077,-1.013763,0.439289,0.105359,-1.17838,-0.841346,-0.685501,-0.221878,0.222225,-1.426445,-0.334118,0.009752,-0.101748,0.403565,-0.498211,-0.628158,-0.670182,0.024459,-0.06913,-0.103427,-0.273479,-1.513383,-0.738006,-0.743096,-2.046143,-0.87351,-1.344101,-0.885133,0.413938,-0.056514,0.136694,-0.15133,0.738811,1.738027,2.159532,0.365445,0.32172,-0.688193,0.698,2.546334,3.371687,4.433298,5.82549,4.628051,1.729949,1.225874,-2.854102,-3.898757,3.530445,-9.928255,-10.477326,-5.608242,5.091226,7.925171,-4.988139,2.621136,2.84349,-2.501522,-3.632563,-2.874466,-4.4612,2.581291,3.480804,2.255895,4.389999,2.956956,4.036165,3.533091,4.122134,6.29206,6.821146,6.567308,6.410672,-4.060296,7.099731,5.43111,6.320989,1.328145,-10.507763,-9.754067,7.011929,3.899863,3.043865,-0.703773,-0.667642,0.980291,2.76424,4.280407,1.65259,-6.076502,1.930583,-1.966138,6.244752,-1.379402,-4.696132,-4.810165,2.496327,1.183568,-7.518494,-7.530579,-3.199656,3.201494,-0.018693,-4.85084,-0.318226,-0.618622,0.017031,1.058169,-1.085515,-1.450565,-5.243794,-9.191633,-8.171608,-3.993186,-6.736721,7.344663,2.433426,5.505986,4.384567,1.57757,-0.337132,-9.567471,0.309803,0.590198,1.393192,-8.052929,-3.756725,-2.145655,-10.026403,-4.567669,1.385742,-0.2521,-2.538829,0.093294,0.722065,-3.367377,3.439496,-4.069218,2.891257,1.371335,1.126701,-0.50539,-4.270717,-5.919442,3.674279,2.793231,2.146597,1.937765,1.443621,0.928575,-0.065355,-0.936877,-0.819446,-0.475172,-0.217516,0.364849,0.981597,1.809792,0.406891,0.602979,-6.468705,-9.226729
04/18/2022 00:00:00,-9.435707,-8.042407,1.464037,-2.570857,0.547115,0.9962,1.244917,1.260598,1.249743,0.331623,0.726808,0.964472,1.078076,-0.572571,-0.411937,0.161929,-0.18166,0.410191,0.794569,0.708121,0.437736,0.142662,0.693542,-0.016755,0.087833,0.484159,1.050621,1.195832,-0.179712,-0.178625,-0.62953,0.058149,0.725672,1.117928,1.088,-0.122539,0.337806,0.484764,0.186194,0.091288,-0.627455,0.856567,0.487293,-0.835592,-0.679491,-0.547013,-0.055038,0.401155,-1.215483,-0.61662,-0.197424,-0.132963,0.560645,-0.319066,-0.616428,-0.535342,0.215645,0.180043,0.091218,-0.116002,-1.220827,-0.754697,-0.429072,-1.606495,-0.623579,-0.884105,-0.587364,0.733816,0.240231,0.36592,0.060637,1.046635,1.692364,2.261206,0.547074,0.619918,-0.432932,0.972966,2.867485,3.568783,4.313147,5.759085,4.75416,2.342511,2.055429,-1.252649,-5.225263,3.767437,-10.363707,-9.967897,-5.963401,4.87439,7.848906,-0.680285,1.502618,2.896428,-1.395785,-2.584427,-1.189178,-3.3103,3.351351,3.637279,2.416111,4.245855,2.6409,3.876998,3.539212,3.772567,5.876797,6.151925,5.816523,6.684392,-2.739607,6.976524,5.414992,6.445649,-3.70111,-10.599463,-9.996205,6.72378,3.91938,2.872023,-0.11687,0.462612,1.054577,2.390399,4.25333,0.491132,-6.245733,2.60807,0.168785,6.402747,0.083582,-5.479624,-5.464445,1.254405,-0.548082,-8.040426,-8.310535,-2.666323,4.563444,1.290303,-3.525197,-0.472093,-0.087392,0.408161,1.354123,-4.036952,-4.493561,-6.464806,-8.779607,-6.616893,-1.250434,-4.014432,7.796108,3.478976,5.435176,3.942206,0.865228,1.643566,-9.600252,0.39396,0.685055,2.495973,-8.911128,-5.593022,-3.743161,-10.075509,-6.585562,0.711055,-0.45706,-3.104543,-0.366404,0.629019,-4.728162,3.267618,-5.332375,2.39803,1.504754,1.252741,0.650863,-2.56481,-5.345993,3.440937,3.08402,2.240829,1.670239,1.081796,0.49983,-0.764509,-1.839582,-1.619331,-1.008728,-0.79286,-0.09762,0.564216,1.632598,0.106858,0.149856,-7.589714,-9.435707
